datetime,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,2015year,month,day,price_normed,Amazon_normed,Boeing_normed,Microsoft_normed,Starbucks_normed,Walmart_normed,DJI_normed
2015-04-13,3,2.5,2500,10359,2.0,0,0,3,10,2500,0,1,4,13,0.02306205381427656,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,2,1.0,1020,4002,1.0,0,0,5,7,1020,0,1,4,13,-0.011155211575392449,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.75,2750,15450,1.0,0,0,3,8,1800,950,1,4,13,0.010492446120112438,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.25,2820,5000,1.5,0,2,4,9,1800,1020,1,4,13,0.07473710766806242,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,7,3.5,3470,16264,2.0,0,0,4,9,3470,0,1,4,13,0.05727931920394558,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,5,2.25,3740,14913,1.5,0,0,4,9,3740,0,1,4,13,0.016777249967194503,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,5,2.0,1460,169448,1.5,0,0,3,6,1460,0,1,4,13,-0.0326632069631844,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.5,2590,8571,2.0,0,0,3,9,2590,0,1,4,13,0.033676389200459615,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,1.5,1710,4000,2.0,0,0,3,8,1710,0,1,4,13,0.01887218458288852,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,2.5,1740,4960,2.0,0,0,3,8,1740,0,1,4,13,-0.008780952344272556,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,1.0,1020,9835,1.0,0,0,5,7,1020,0,1,4,13,-0.007663653882569078,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,2,1.0,690,6400,1.0,0,0,3,6,690,0,1,4,13,-0.028194013116370487,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,3.25,3580,43093,1.0,0,0,4,8,3580,0,1,4,13,0.02236374227571189,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,2,1.0,1050,8382,1.0,0,0,3,7,1050,0,1,4,13,0.01258738073580646,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,2,1.0,1170,6000,1.0,0,0,3,6,1170,0,1,4,13,-0.035463436232828736,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,1.5,2230,6000,1.0,0,1,3,8,1260,970,1,4,13,0.006302576888724396,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.5,3020,8750,1.0,0,0,3,8,1710,1310,1,4,13,-0.027914688500944616,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,2.5,1820,2935,2.0,0,0,3,8,1820,0,1,4,13,-0.011713860806244186,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.25,2290,9900,1.0,0,2,4,8,1550,740,1,4,13,0.004347304580743309,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,1.0,1720,9830,1.0,0,0,4,7,1720,0,1,4,13,0.05727931920394558,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,2.25,1460,7210,1.0,0,0,3,7,1460,0,1,4,13,-0.004870407728310384,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,2,1.0,860,4320,1.0,0,0,3,7,860,0,1,4,13,-0.040484296195108745,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,6,2.5,2820,8600,1.0,0,0,5,8,1430,1390,1,4,13,0.04944147049509568,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,1.75,1850,2797,1.0,0,0,3,8,1150,700,1,4,13,0.005604265350159722,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,2.0,1140,6000,1.0,0,0,3,7,1140,0,1,4,13,0.016777249967194503,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,2,1.0,820,4200,1.0,0,0,3,7,820,0,1,4,13,-0.008361965421133752,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,2.25,1550,5401,2.0,0,0,3,7,1550,0,1,4,13,-0.026518065423815268,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.5,2260,6086,2.0,0,0,3,8,2260,0,1,4,13,-0.027921671616330263,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,1.75,1560,104108,1.0,0,0,3,7,1250,310,1,4,13,-0.022328196192427225,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,2,1.0,1120,12625,1.0,0,3,3,7,1120,0,1,4,13,-0.02512144234668592,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,2.5,2160,10200,1.0,0,0,3,7,1360,800,1,4,13,-0.018836638499603858,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.5,2600,5188,2.0,0,0,3,8,2600,0,1,4,13,-0.02513540857745721,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,1.75,2180,4431,1.5,0,0,3,8,2020,160,1,4,13,0.011889069197241786,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.5,3610,13292,2.0,0,0,3,10,3610,0,1,4,13,0.04693159916318653,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,1.0,1520,10227,1.0,0,0,4,6,1520,0,1,4,13,0.015380626890065153,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,2,1.75,1510,4500,1.0,0,0,3,8,1510,0,1,4,13,-0.010037913113688969,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.5,2450,5079,2.0,0,0,3,9,2450,0,1,4,13,0.002112707657336353,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,2.0,1800,12440,1.0,0,0,3,8,1220,580,1,4,13,-0.01695119734547924,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.5,2620,9157,2.0,0,0,3,8,2620,0,1,4,13,0.04820126920260482,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,1.75,2190,41000,2.0,0,0,3,8,2190,0,1,4,13,0.008746667273700754,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,2.25,1410,1340,2.0,0,0,3,8,1370,40,1,4,13,-0.026518065423815268,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,0,0.0,844,4269,1.0,0,0,4,7,844,0,1,4,13,-0.05585413315891721,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,1.0,1190,85226,1.5,0,0,5,5,1190,0,1,4,13,-0.02093157311529788,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,2.25,1690,7292,1.0,0,0,3,7,1250,440,1,4,13,-0.04160159465681222,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,5,4.0,4780,118047,2.0,0,0,3,11,4780,0,1,4,13,0.15364631152587058,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,5,2.75,2520,18625,1.0,0,0,3,8,1660,860,1,4,13,0.07124554997523905,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,5,1.5,1720,4000,1.5,0,0,3,7,1520,200,1,4,13,0.019989483044592,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.5,2370,7274,2.0,0,0,3,7,2370,0,1,4,13,-0.02637840311610233,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,2.0,1500,5200,1.0,0,0,3,7,1060,440,1,4,13,-0.040484296195108745,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,2.75,2600,10874,2.0,0,0,3,9,2600,0,1,4,13,-0.016043392345345162,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,2,1.0,960,6250,1.0,0,0,4,6,740,220,1,4,13,-0.014646769268215816,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,1.75,1680,19405,1.0,0,0,4,7,1560,120,1,4,13,-0.03699273850228538,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,2,1.5,1440,136778,1.0,0,0,4,8,1140,300,1,4,13,0.015380626890065153,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,2,1.0,930,10505,1.0,0,0,3,6,930,0,1,4,13,-0.04257923081080276,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.5,2480,4602,2.0,0,0,3,9,2480,0,1,4,13,0.04191646535552277,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,6,3.0,2960,5000,1.0,0,0,3,8,1790,1170,1,4,13,0.015380626890065153,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,2,1.75,1210,1161,2.0,0,0,3,8,1210,0,1,4,13,-0.0202332615767332,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.5,2500,8215,2.0,0,0,3,8,2500,0,1,4,13,-0.023445494654130702,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.25,2250,3600,2.0,0,0,4,9,2010,240,1,4,13,0.06077087689676895,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,2,1.0,720,8914,1.0,0,0,3,6,720,0,1,4,13,-0.05040032004272711,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,1.5,1130,5200,1.0,0,0,3,6,1130,0,1,4,13,-0.050267640850399815,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,2.5,1656,108900,1.0,0,0,4,7,1656,0,1,4,13,-0.01080605580611011,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,2.5,2290,6302,2.0,0,0,3,9,2290,0,1,4,13,-0.013948457729651144,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,2.5,1600,3580,2.0,0,0,3,7,1600,0,1,4,13,-0.034618479271165487,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.5,2450,6941,2.0,0,0,3,7,2450,0,1,4,13,-0.027914688500944616,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,1.0,1100,7650,1.0,0,0,3,7,1100,0,1,4,13,-0.02058241734601554,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,2,2.25,1100,1114,2.0,0,0,3,8,900,200,1,4,13,0.004766291503882114,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.5,2330,30122,1.0,0,1,3,8,1490,840,1,4,13,0.08521178074653253,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,5,2.5,2380,8204,1.0,0,0,3,8,1540,840,1,4,13,0.008397511504418417,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,2.0,1420,1716,2.0,0,0,3,7,1050,370,1,4,13,-0.03070793465520331,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.5,2070,4270,2.0,0,0,3,8,2070,0,1,4,13,-0.0065463554208656,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.5,3020,7035,2.0,0,4,3,9,3020,0,1,4,13,0.02445867689140592,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,4,2.5,2500,4500,2.0,0,0,3,7,2500,0,1,4,13,-0.009060276959698427,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,2,1.5,950,865,3.0,0,0,3,8,950,0,1,4,13,-0.020093599269020268,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-13,3,3.0,1730,1442,2.0,0,0,3,8,1440,290,1,4,13,-0.025470598115968256,0.6032878698686513,0.8731550476279684,0.2559238862559245,0.8041055603580972,0.4057211308461384,0.8565012689586851
2015-04-14,4,3.0,2380,5125,1.5,0,0,4,7,1680,700,1,4,14,-0.0097585884982631,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,3,2.0,1300,9644,1.0,0,0,3,7,1300,0,1,4,14,-0.03811003696398885,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,3,2.25,1690,4964,2.0,0,0,3,8,1690,0,1,4,14,-0.005568719266875057,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,3,1.75,1260,9600,1.0,0,0,4,7,1260,0,1,4,14,-0.03468831042502195,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,3,2.25,1370,6000,2.0,0,0,4,7,1370,0,1,4,14,-0.035316790809730166,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,4,2.5,2530,10155,2.0,0,0,3,8,2530,0,1,4,14,-0.026518065423815268,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,2,1.0,1550,15250,1.5,0,0,5,7,1550,0,1,4,14,-0.039087673117979393,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,3,2.5,2380,5017,2.0,0,0,3,9,2380,0,1,4,14,0.015673917736262314,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,4,2.25,1730,8400,1.0,0,0,3,7,1730,0,1,4,14,-0.040484296195108745,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,4,3.0,2420,4800,1.5,0,0,3,7,1520,900,1,4,14,0.05727931920394558,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,4,3.5,3190,6000,1.5,0,3,4,9,2410,780,1,4,14,0.09903834921011306,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,3,2.25,3370,11757,2.0,0,2,4,9,3370,0,1,4,14,0.06398310997416644,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,4,2.5,3110,5868,2.0,0,0,3,8,3110,0,1,4,14,-0.01954193315355417,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,2,1.5,1850,4945,1.5,0,2,4,7,1850,0,1,4,14,0.02236374227571189,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,3,1.5,1130,7200,1.0,0,0,3,7,1130,0,1,4,14,-0.03629372865218214,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,3,1.5,1040,1824,1.0,0,0,3,6,1040,0,1,4,14,-0.02679739003924114,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,4,2.25,2030,12000,2.0,0,0,3,7,2030,0,1,4,14,-0.016741703883909838,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,2,1.0,1370,8400,1.0,0,0,3,7,1370,0,1,4,14,-0.034059830040313745,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,3,1.75,1370,19550,1.0,0,0,3,7,1370,0,1,4,14,-0.0230265077309919,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,3,1.0,1330,5100,1.0,0,0,3,7,900,430,1,4,14,0.001833383041910484,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,4,2.5,2790,7673,2.0,0,0,3,9,2790,0,1,4,14,0.03674895997014417,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,4,2.5,2420,7744,2.0,0,0,3,9,2420,0,1,4,14,0.008397511504418417,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,6,3.75,3810,6663,2.0,0,0,4,8,3810,0,1,4,14,0.0296261822767845,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,3,3.0,2490,27702,2.0,1,4,3,10,2490,0,1,4,14,0.16272436152721131,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,4,2.5,2770,6000,2.0,0,0,3,8,2400,370,1,4,14,0.02026880766001787,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,3,1.75,1590,7620,1.0,0,0,4,7,1090,500,1,4,14,-0.03713240080999832,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,4,2.25,1910,8400,2.0,0,0,3,7,1910,0,1,4,14,-0.014646769268215816,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,3,2.5,2300,9752,2.0,0,2,3,8,2300,0,1,4,14,0.03144179227705265,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,4,1.75,2070,9120,1.0,0,0,4,7,1250,820,1,4,14,-0.015345080806780487,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,3,2.0,1390,7120,1.0,0,0,3,7,1390,0,1,4,14,-0.03922733542569233,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,3,2.5,1670,4220,2.0,0,0,3,7,1670,0,1,4,14,-0.032104557732332666,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
2015-04-14,2,1.75,2130,6574,1.0,0,0,3,8,1500,630,1,4,14,-0.012551834652521795,0.6206764256974932,0.8724045347808599,0.2454977251184836,0.7923752957404864,0.3975483953448935,0.8839768227239692
